Customer,ATM ID,Address,City,Site,Start Date Time,Action Code,Status Code,Status Description,Comments,Reference Number,Ticket ID
Oki - BNRMs for SBI           ,L006101621,ADB RAM NAGAR                                     ,ADB RAM NAGAR       ,ONSITE                        ,25/10/2022 11:50:00,18,331521,SLM- Zero With Drawl                                                                                ,"10/29/2022  00:55  RR  ^TO 10/28/2022  13:58  SP  Spare Required # ( Transport F )- SPARE HAS BEEN DELIVERED AT SITE SAME ENGINEER FOR TOMORROW I.E. 29 OCT-22 AT 11:00 DUE TO SITE DISTANCE IS 85KM
10/28/2022  06:50  RR  ^TO 10/27/2022  12:34  SP  Spare Required # ( Transport F )- AS PER THE YCH MAIL SPARE IS ARRANEG FROM THE DELHI AND WILL BE DELIVER ON SITE ETA 16:00:00 Hrs -29 Oct 2022 AGREED ETA NBD+2 16:00hrs AFTER THAT WE WILL ALIGN THE ENGINEER AT SITE
10/27/2022  01:53  RR  ^AS PER THE YCH MAIL SPARE IS ARRANEG FROM THE DELHI AND WILL BE DELIVER ON SITE ETA 16:00:00 Hrs -29 Oct 2022 AGREED ETA NBD+2 16:00hrs AFTER THAT WE WILL ALIGN THE ENGINEER AT SITE
10/26/2022  03:11  RR  ^AS DISCUSSED WITH THE YCH TEAM PAVAN AS PER HIM HE WILL CHECK AND UPDATE TOMORROW IN MORNING AT 9:30 SAME MAIL HAS SEND 9935598989 / 8953029904
10/25/2022  13:16  SGP  As discussed with OKi Harpreet sir  for arranging early spare ETA as 2 days are bank holiday in lucknow as per him will check on it  email sent for further update

10/25/2022  01:18  RR  ^TO 10/24/2022  14:19  SGP As discussed with oki porject mudit for early spare ETA  Spare Required # (Transport F) - Escalated to OKI Saroj  spare eta will be confirm by tuesday as YCH is closed due to holiday same escalated to oki and project team 
10/24/2022  13:58  SGP  SP  Spare Required # (Transport F) - Escalated to OKI Saroj  spare eta will be confirm by tuesday as YCH is closed due to holiday same escalated to oki and project team 
10/24/2022  01:55  RR  ^TO 10/23/2022  16:23  SP  Spare Required # (Transport F) - Escalated to OKI Saroj  spare eta will be confirm by tuesday as YCH is closed due to holiday.
10/23/2022  15:07  SP   Spare Required # (Transport F) - Escalated to OKI Sahil to arrange spare ETA /Mail Sent.
T10/23/2022  01:01  RR  O 10/22/2022  12:42  MW  Spare Required # (Transport F) Still spare eta awaited. Call escalated to OKI Saroj.
10/22/2022  05:28  DR  @ Spare Required # (Transport F)  AS DISCUSSED WITH BANK PERSON 9411019621 CONFIRMED THE ADDRESS AND PIN CODE SBI ADB RAM NAGAR ETAH PINCODE 206001 SAME HAS BEEN UPDATED TO YCH TEAM PRADEEP.
10/21/2022  02:59  DR  TO 10/20/2022  16:30  MW  Spare Required # (Transport F)  SPOKE WITH CE SUMIT AGAIN AS PER HIM STILL SAME ERROR 62DC ERROR NOT GETTING CLEARED THIS ERROR FREQUENTLY OCCURED ON LAST VISIT ALSO SAME ERROR OCCURED BUT TODAY ITS NOT GETTING CLEARED SUSPECTED TRANSPORT F FOR THE SITE. Call escalated to OKI Sahil for spare eta.
10/20/2022  16:01  MW  Engg Sumit 9013020732, working at site.
10/20/2022  14:45  MW  Call Accepted by OIPL - CE SUMIT SINGH CHAUHAN. Call escalated to OKI Pooja for engg eta.
10/20/2022  11:10  ST   As per branch person  Mob 9411019621    call been logged for cdf issue same been discussed with engineer sumit 9045090356 --St    Brief problem Description (Detail Remark along with remote support confirmation) :Done ; Branch Contact  9411019621     :      Engineer Contact :  9045090356        Branch Availability :9-6 PM ;Fault in ESQ : CashAcceptorFaults ; Machine Status :Down 
 T10202022561314928",22561314928    ,183869369
Oki - BNRMs for SBI           ,L006151622,DURGAPUR STEEL TOWNSHIP                           ,DURGAPUR            ,ONSITE                        ,24/10/2022 17:02:00,6,331516,SLM -Receipt Printer                                                                                ,"10/29/2022  01:29  RR  ^TO 10/28/2022  07:26  RR  TO 10/27/2022  01:54  RR  ^call assigned to CE Jagannath.
10/26/2022  03:12  RR  ^RP Roll need to be replenish by engineer instructed by oki harpreet sir BP 8001193356
10/25/2022  01:19  RR  ^TO 10/24/2022  17:03  SGP RP Roll need to be replenish by engineer instructed by oki harpreet sir BP  8001193356 T10242022562539927
",replenish      ,183861873
Oki - BNRMs for SBI           ,L006208621,KOLKATA                                           ,KOLKATA             ,ONSITE                        ,28/10/2022 14:37:00,6,331516,SLM -Receipt Printer                                                                                ,"10/29/2022  01:29  RR  ^ENGINEER NEED TO ATTEND THE SITE FOR RP REPLENISH
10/28/2022  14:37  SGP RP Roll need to be replenish by engineer instructed by Harpreet sir BP  9674711200   T10282022564009729

",replenish      ,183912306
Oki - BNRMs for SBI           ,L006216622,RAJAM                                             ,RAJAM               ,ONSITE                        ,13/09/2022 12:29:00,18,331521,SLM- Zero With Drawl                                                                                ,"10/29/2022  00:56  RR  ^Engineer BTS - CE SURESH check out from site : S5NL006216622
10/28/2022  14:11  EP  Wip
10/28/2022  12:42  EP  Engineer BTS - CE SURESH check in at site : S5NL006216622
10/28/2022  06:50  RR  ^TO 10/27/2022  01:55  RR  ^TO 10/26/2022  03:12  RR  ^DISCUSSED WITH ENGINEER WILL VISIT THE SITE TOMORROW 13TH 10 2022 AS PER HIM BP RESCHEDULED THE CALL
10/25/2022  01:19  RR  ^TO 10/24/2022  16:59  JAS  Long Pending Operational Call - Discussed with OKI Faritha to check for closure and same to update in portal on priority.
10/24/2022  01:56  RR  ^TO 10/23/2022  16:23  EP  Long PendingOKI-SLM-Operational call, Informed to OKI-Akshay & mail shared
10/23/2022  01:24  RR  ^DISCUSSED WITH ENGINEER WILL VISIT THE SITE TOMORROW 13TH 10 2022
AS PER HIM BP RESCHEDULED THE CALL
10/22/2022  05:04  DR  TO 10/21/2022  10:10  SP  Current Status Awaited-Escalated to OEM OKI Project Babu will arrange to get this update/closure ASAP
10/21/2022  02:31  DR  TO 10/20/2022  04:11  DR  TO 10/19/2022  18:13  EP  OKI SLM Operational call, escalated to RTS Prathamesh for closure
10/19/2022  01:55  DR TO 10/18/2022  01:43  DR  TO 10/17/2022  16:54  EP  OKI-SLM-Operational calls, escalated to OKI-Prathamesh & Babu & mail shared
10/17/2022  02:11  DR  TO 10/16/2022  15:53  EP  OKI-SLM Operational-Call-escalated to OKI RTS Faritha as well as Sahil & mail shared for closure update
10/16/2022  01:49  DR  TO 10/15/2022  17:26  MW  TO 10/14/2022  15:07  EP  DISCUSSED WITH ENGINEER WILL VISIT THE SITE TOMORROW 13TH 10 2022 AS PER HIM BP RESCHEDULED THE CALL
10/14/2022  04:41  DR  TO 10/13/2022  12:28  SP  Engineer ETA Expired- Escalated to OEM OKI Project Madhavan Sir will check and arrange update ASAP
10/13/2022  03:40  DR  TO 10/12/2022  16:43  EP  DISCUSSED WITH ENGINEER WILL VISIT THE SITE TOMORROW 13TH 10 2022 AS PER HIM BP RESCHEDULED THE CALL
10/12/2022  15:39  EP  OKI-SLM Operational call, informed to OKI RTS Sandeep & mail shared for closure update
10/12/2022  01:49  SNP ETA has been updated by BTS - CE SURESH 31/10/2022 07:14:00
10/11/2022  02:10  SNP ETA has been updated by BTS - CE SURESH 31/10/2022 07:14:00
10/10/2022  03:14  SNP ETA has been updated by BTS - CE SURESH 31/10/2022 07:14:00
10/09/2022  14:32  EP  OKI SLM Operational call, Tried calling Sahil but no response, Informed to OKI Rosshni& mail shared as already informed to RTS Faisal & Prathamesh
10/09/2022  01:11  SNP ETA has been updated by BTS - CE SURESH 31/10/2022 07:14:00
10/08/2022  15:48  EP  OKI-SLM-Operational call, escalted to RTS Prathamesh for closure & mail shared
10/08/2022  02:12  SNP ETA has been updated by BTS - CE SURESH 31/10/2022 07:14:00
10/07/2022  12:18  EP  Call escalated to OKI RTS Arjun & informed to him for sharing closure feedback of operational call
10/07/2022  02:58  SNP ETA has been updated by BTS - CE SURESH 31/10/2022 07:14:00
10/06/2022  12:42  SP  Escalated to OKI Project Babu will take up with concern and arrange to get this update ASAP
10/06/2022  02:19  SNP ETA has been updated by BTS - CE SURESH 31/10/2022 07:14:00
10/05/2022  11:44  SL  @ Engineer visit Required ETA Awaited Same discussed with RTS Team Mr Pathamesh  arrange the Same as soon as possible 
10/04/2022  10:12  MW  TO  10/02/2022  02:22  RC  ETA has been updated by BTS - CE SURESH 31/10/2022 07:14:00

09/13/2022  10:17  AS  AS^JC Chari  +918886499446 Ce suresh    917823942155 Error   cassette not available showing daily,  reject bin filling SAME CONFIRMED WITH ENG   AVAIALAILIT-9-6 #T09132022532796611",532796611      ,183337685
Oki - BNRMs for SBI           ,L006358622,IN FRONT OF SBI STATIO                            ,FATWAH              ,ONSITE                        ,28/10/2022 21:41:00,26,331665,Cash Acceptor Faulted Fatal Error                                                                   ,"10/29/2022  09:48  MM  Tried to calling JC Shrawan -07275707054 but not responding the call hence Discussed with CM Mukul sir -9955998186 he will check with branch for earliest resolution.
10/29/2022  09:25  RRP Ticket has been Informed  to Branch person 8292614007  for FLM activity
",informed       ,183917178
Oki - BNRMs for SBI           ,L006428621,SHIV MANDIR CHOWK                                 ,KATIHAR             ,ONSITE                        ,29/10/2022 09:05:00,26,331665,Cash Acceptor Faulted Fatal Error                                                                   ,"10/29/2022  09:30  MM  Tried to calling Branch Manager- 7781099953 but not responding the call hence Discussed with CM- Bhaskar sir 7781006501 he will informed to branch for earliest resolution.
10/29/2022  09:20  SD  Ticket has been dispatched  to Branch person 7781099953  for FLM activity
",informed       ,183920547
Oki - BNRMs for SBI           ,L006451621,AMY DUMKA                                         ,DUMKA               ,ONSITE                        ,28/10/2022 20:40:00,47,330334,Reject Bin Overfill                                                                                 ,"10/29/2022  09:43  MM  Tried to calling Branch Custodian - Anil 9304648369 but unable to get through hence Discussed with CM Simon sir - 9973621804 he will check with branch for earliest resolution.
10/29/2022  09:15  RRP Ticket has been Informed  to Branch person 9304914598  for FLM activity
",informed       ,183916882
Oki - BNRMs for SBI           ,L006498621,WADHWAN                                           ,WADHWAN             ,ONSITE                        ,25/10/2022 09:49:00,27,331520,SLM- Cash Dispenser                                                                                 ,"10/29/2022  00:56  RR  ^TO 10/28/2022  19:08  DR  @ As per OKI Mail :- Engineer will visit the site tomorrow 29/10/2022 at 11:00 am.
10/28/2022  17:25  EP  Spare (Escrow) Delivered, confirmed with Roshni & call escalated with OKI-RTS for CE ETA
10/28/2022  11:52  EP  Call escalated to Mehul & mail shared
10/28/2022  10:59  EP  Spare # Esrow required, Site ETA - 28 OCT 2022 AT 16 HRS AND SAME INFORM ENGINEER KAMLESH 9324982103 HE WILL ATTEND THE SITE AT SAME TIME
10/28/2022  06:51  RR  ^Engineer OIPL - CE KAMLESH LAKHANI check out from site : S5NL006498621
10/27/2022  18:05  EP  Call escalated to Roshni/Sahil/Saroj & mail shared
10/27/2022  17:23  EP  AS PER MAIL RECEIVED FROM YCH ARVIND PARMAR SPARE ESCROW IS ARRANGING FROM AHEMDABAD FSL AND IT WILL BE DELEVERED TOMMORROW 28 OCT 2022 AT 16 HRS
10/27/2022  15:43  EP  Send By FAIZ On 27 Oct 2022 15:30:00 ,Delivery Persons Name : KULDEEP ,Delivery Persons Contact Number : 8104981721,EDD :28 Oct 2022 16:00:00
10/27/2022  14:58  EP  ENGINEER KAMLESH 9324982103 HE IS WORKING ON SITE
10/27/2022  13:16  EP  Confirmed with CE Kamlesh on the way will atitend the site today 2 pm
10/27/2022  12:23  EP  On the way
10/27/2022  10:53  EP  due to bank holiday tomorrow call is reschedule for 27-10-2022 at 11:00am 
10/27/2022  01:57  RR  ^TO 10/26/2022  03:12  RR  ^due to bank holiday tomorrow call is reschedule for 27-10-2022 at 11:00am
10/25/2022  14:02  EP  Engineer ETA Awaited, call escalated to RTS Saira & mail shared for CE ETA
10/25/2022  09:49  JBP Need to call log for cahs acceptor issue branch person 7600036611 and remote support taken from engineer hitesh 97208097822 tried to calling enigner hitesh but not getting connected  ... Docket Number : T10252022562696981
",562696981      ,183866819
Oki - BNRMs for SBI           ,L006509622,EKTIASAL                                          ,SILIGURI            ,ONSITE                        ,28/10/2022 14:44:00,6,331516,SLM -Receipt Printer                                                                                ,"10/29/2022  01:29  RR  ^RP Roll need to be replenish by engineer instructed by Harpreet sir BP 8105272661
10/28/2022  14:47  SGP RP Roll need to be replenish by engineer instructed by Harpreet sir BP  8105272661  T10282022564013944

",replenish      ,183912442
Oki - BNRMs for SBI           ,L006608622,MEJHIATHERMALPOWERSTATION                         ,MEJHIA              ,ONSITE                        ,20/10/2022 15:54:00,6,331516,SLM -Receipt Printer                                                                                ,"10/29/2022  01:30  RR  ^TO 10/28/2022  07:26  RR  TO 10/27/2022  01:59  RR  ^TO 10/27/2022  01:57  RR  ^TO 10/26/2022  03:13  RR  ^TO 10/25/2022  01:20  RR  ^Call Accepted by OIPL - CE RAJIB PAL
10/24/2022  01:57  RR  ^TO 10/22/2022  10/23/2022  01:31  RR  ^Call Accepted by OIPL - CE RAJIB PAL
13:15  MW  TO  10/21/2022  03:15  DR  @ Call Accepted by OIPL - CE RAJIB PAL
10/20/2022  15:54  SGP RP Roll need to be replenish by engineer instructed by Harpreet sir BP  8001195397  T10202022561500197

",replenish      ,183815697
Oki - BNRMs for SBI           ,L006651622,BSC SEC 9 BOKARO                                  ,BOKARO              ,ONSITE                        ,22/10/2022 09:46:00,18,331521,SLM- Zero With Drawl                                                                                ,"10/29/2022  00:56  RR  ^TO 10/28/2022  06:51  RR  ^TO  10/27/2022  02:03  RR  ^Send By Alok kumar On 26 Oct 2022 09:00:00 ,Delivery Persons Name : Alok kumar ,Delivery Persons Contact Number : 9135353517,EDD :28 Oct 2022 14:00:00
10/26/2022  03:13  RR  ^AS DISCUSS WITH ENGINEER THERE WAS 3232 ERROR IN CARD READER SO TOLD HIM TO CHECK THE ADMIN CARD WAS NOT WORKING AND THEN CHECK THE CARD READER HEAD WAS WORN OUT SO TOLD HIM TO CHECK THE MAG TRACK READ THEN IT WAS FAIL 3232 ERROR SO SUSPECTED THE CARD READER
10/25/2022  01:20  RR  ^TO 10/24/2022  16:59  JAS  Long Pending Operational Call - Discussed with OKI Faritha to check for closure and same to update in portal on priority.

10/24/2022  01:57  RR  ^TO 10/23/2022  16:52  EP  OKI-SLM-Operational call, escalated to OKI RTS Akshay & mail shared
10/23/2022  01:31  RR  ^AS DISCUSS WITH ENGINEER THERE WAS 3232 ERROR IN CARD READER SO TOLD HIM TO CHECK THE ADMIN CARD WAS NOT WORKING AND THEN CHECK THE CARD READER HEAD WAS WORN OUT SO TOLD HIM TO CHECK THE MAG TRACK READ THEN IT WAS FAIL 3232 ERROR SO SUSPECTED THE CARD READER
10/22/2022  16:43  JAS Engineer working at site

10/22/2022  15:35  JAS I will attend on 4 of clock today 4:00pm today as for channel manager, he gives me access on 4pm schedule and ETA has been updated by BTS - CE SURESH KUMAR 22/10/2022 16:00:00

10/22/2022  09:46  AS  AS^CAHNNEL MANGER MEHRDRA NATH JAHA 8434855443 SURESH KUMAR 8210496753 ISSUE- CRF ISSUE(only CAHNNEL MANGER CARD IS NOT ACCEPTING) AVALABILITY -AT 4 PM ENG ETA IS ALSO AT 4 PM #T10222022562065725",562065725      ,183840961
Oki - BNRMs for SBI           ,L006824621,GURSAHAIGANJ                                      ,GURSAHAIGANJ        ,ONSITE                        ,28/10/2022 20:07:00,47,330334,Reject Bin Overfill                                                                                 ,"10/29/2022  09:14  RRP Ticket has been Informed  to Branch person 9415405431  for FLM activity
",informed       ,183916729
Oki - BNRMs for SBI           ,L006829621,PRADHANNAGAR SILIGURI                             ,DARJILING           ,ONSITE                        ,21/10/2022 12:55:00,6,331516,SLM -Receipt Printer                                                                                ,"10/29/2022  01:31  RR  ^TO 10/28/2022  07:26  RR  TO  10/27/2022  02:08  RR  ^Roll need to be replenish by engineer as per instructed by oki Harpreet sir BP 9564280623
10/26/2022  03:14  RR  ^TO 10/25/2022  01:20  RR  ^Roll need to be replenish by engineer as per instructed by oki Harpreet sir BP 9564280623
10/24/2022  01:57  RR  ^TO 10/23/2022  01:32  RR  ^ to 10/22/2022  12:50  MW  TO  10/22/2022  05:54  DR  @ Roll need to be replenish by engineer as per instructed by oki Harpreet sir BP 9564280623
10/21/2022  12:56  SGP Roll need to be replenish by engineer as per instructed by oki Harpreet sir BP 9564280623   T10212022561795557
",replenish      ,183827447
Oki - BNRMs for SBI           ,L006829621,PRADHANNAGAR SILIGURI                             ,DARJILING           ,ONSITE                        ,29/10/2022 00:38:00,47,330334,Reject Bin Overfill                                                                                 ,"10/29/2022  09:19  AS  as^Ticket has been Informed  to Branch person 9564280623  for FLM activity
",informed       ,183917641
Oki - BNRMs for SBI           ,L006968621,TAYO WORKS                                        ,WEST SINGHBHUM      ,ONSITE                        ,28/10/2022 18:44:00,27,331520,SLM- Cash Dispenser                                                                                 ,"10/29/2022  00:57  RR  ^As discussed  will visit site tomorrow morning 11 am
10/28/2022  18:44  DR  @ As per Branch Person 7209511992 need to call log for CDF issue remote support done same confirmed with Engineer 7903963071 # SLM Docket :- T10282022564100354
",564100354      ,183916094
